"NAME","EXTERNAL ID","DATA CENTER","ERROR"
"MINPRINT1","MINPRINT1","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"mls000","mls000","","MISSING_ARGUMENT:Id not specified in an update call"
"MLS003","MLS003","Minnedosa","MISSING_ARGUMENT:Id not specified in an update call"
"MNF001","MNF001","","MISSING_ARGUMENT:Id not specified in an update call"
"MNF002","MNF002","","MISSING_ARGUMENT:Id not specified in an update call"
"MNHAPP002PD","MNHAPP002PD","Minnedosa Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHAPP005PD","MNHAPP005PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHAPP008PD","MNHAPP008PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHBKMGMT01PD","MNHBKMGMT01PD","","MISSING_ARGUMENT:Id not specified in an update call"
"MNHDD001","MNHDD001","Minnedosa Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHDD001.HQ","MNHDD001.HQ","","MISSING_ARGUMENT:Id not specified in an update call"
"MNHDFS001PD","MNHDFS001PD","","MISSING_ARGUMENT:Id not specified in an update call"
"MNHNWR010PD","MNHNWR010PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHSCCM009PD","MNHSCCM009PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHSCCM010PD","MNHSCCM010PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHSQL003PD","MNHSQL003PD","","MISSING_ARGUMENT:Id not specified in an update call"
"MNHSQL004PD","MNHSQL004PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHSQL006PD","MNHSQL006PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNHSQL007PD","MNHSQL007PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MNWAPP001PD","MNWAPP001PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MOOSEPAD1-SH560","MOOSEPAD1-SH560","","MISSING_ARGUMENT:Id not specified in an update call"
"MOOSEPAD1-SH560.HQ","MOOSEPAD1-SH560.HQ","","MISSING_ARGUMENT:Id not specified in an update call"
"MSCERTSERVER","MSCERTSERVER","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MVS001","MVS001","","MISSING_ARGUMENT:Id not specified in an update call"
"MVS002","MVS002","","MISSING_ARGUMENT:Id not specified in an update call"
"MWF001","MWF001","","MISSING_ARGUMENT:Id not specified in an update call"
"mwf002","mwf002","","MISSING_ARGUMENT:Id not specified in an update call"
"mwf003","mwf003","","MISSING_ARGUMENT:Id not specified in an update call"
"mwf004","mwf004","Minnedosa Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MWF005","MWF005","","MISSING_ARGUMENT:Id not specified in an update call"
"mwf005-lab","mwf005-lab","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MWF006","MWF006","","MISSING_ARGUMENT:Id not specified in an update call"
"mwf007","mwf007","","MISSING_ARGUMENT:Id not specified in an update call"
"MWF008","MWF008","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"MWF011","MWF011","","MISSING_ARGUMENT:Id not specified in an update call"
"MWF012","MWF012","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"newcwf014.hq","newcwf014.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"NONAME","NONAME","","MISSING_ARGUMENT:Id not specified in an update call"
"ns5.huskyenergy.com","ns5.huskyenergy.com","","MISSING_ARGUMENT:Id not specified in an update call"
"OSP-RB-250H","OSP-RB-250H","","MISSING_ARGUMENT:Id not specified in an update call"
"PARADHILL-SH560-INPATH.HQ","PARADHILL-SH560-INPATH.HQ","","MISSING_ARGUMENT:Id not specified in an update call"
"PARADHILL-SH560.HQ","PARADHILL-SH560.HQ","","MISSING_ARGUMENT:Id not specified in an update call"
"pchapp001pd.hq","pchapp001pd.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"PCOIPMC001","PCOIPMC001","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGDC01","PGDC01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGHAPP004PD","PGHAPP004PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGHAPP005PD","PGHAPP005PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGHBKMGMT01PD","PGHBKMGMT01PD","","MISSING_ARGUMENT:Id not specified in an update call"
"pghdd001.hq.huskyenergy.com","pghdd001.hq.huskyenergy.com","","MISSING_ARGUMENT:Id not specified in an update call"
"PGHDFS001PD","PGHDFS001PD","","MISSING_ARGUMENT:Id not specified in an update call"
"PGHDHCP002PD","PGHDHCP002PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGHNWR007PD","PGHNWR007PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGHSCCM006PD","PGHSCCM006PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGHSCCM007PD","PGHSCCM007PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGHSQL003PD","PGHSQL003PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGLS003","PGLS003","Prince George","MISSING_ARGUMENT:Id not specified in an update call"
"PGPrint1","PGPrint1","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGVS001","PGVS001","","MISSING_ARGUMENT:Id not specified in an update call"
"PGVS002","PGVS002","","MISSING_ARGUMENT:Id not specified in an update call"
"PGWAPP001PD","PGWAPP001PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PGWF002","PGWF002","","MISSING_ARGUMENT:Id not specified in an update call"
"PGWF003","PGWF003","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"plcm-caxis-rprm-01","plcm-caxis-rprm-01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"plcm-platform-director-01","plcm-platform-director-01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"plcm-rpad-01","plcm-rpad-01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"PNF001","PNF001","","MISSING_ARGUMENT:Id not specified in an update call"
"PNF002","PNF002","","MISSING_ARGUMENT:Id not specified in an update call"
"POLYCOM-3949346","POLYCOM-3949346","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"POLYDMA1HQ.HQ","POLYDMA1HQ.HQ","","MISSING_ARGUMENT:Id not specified in an update call"
"PRG-01-SH1260","PRG-01-SH1260","","MISSING_ARGUMENT:Id not specified in an update call"
"prg-01-sh1260-inpath0-0.hq","prg-01-sh1260-inpath0-0.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"prg-01-sh1260-prim.hq","prg-01-sh1260-prim.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"profileunity.hq","profileunity.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"PROVOST-SH560","PROVOST-SH560","","MISSING_ARGUMENT:Id not specified in an update call"
"Q1-3105-SecureCorp-wcp","Q1-3105-SecureCorp-wcp","","MISSING_ARGUMENT:Id not specified in an update call"
"Q1-Qflow-Corp-wcp","Q1-Qflow-Corp-wcp","","MISSING_ARGUMENT:Id not specified in an update call"
"Q1-QFLOW-RedZone-wcp","Q1-QFLOW-RedZone-wcp","","MISSING_ARGUMENT:Id not specified in an update call"
"Q1-QFLOW-SecureCorp-wcp","Q1-QFLOW-SecureCorp-wcp","","MISSING_ARGUMENT:Id not specified in an update call"
"QA1DRJUMPHOST","QA1DRJUMPHOST","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"qaapps1","qaapps1","","MISSING_ARGUMENT:Id not specified in an update call"
"qaapps2","qaapps2","","MISSING_ARGUMENT:Id not specified in an update call"
"qals057","qals057","","MISSING_ARGUMENT:Id not specified in an update call"
"qals058","qals058","","MISSING_ARGUMENT:Id not specified in an update call"
"qals216","qals216","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QALS227","QALS227","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QALS228","QALS228","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QATXD01","QATXD01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QATXD04","QATXD04","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QATXD05","QATXD05","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QATXD06","QATXD06","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QATXDSF1","QATXDSF1","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAVS000","QAVS000","","MISSING_ARGUMENT:Id not specified in an update call"
"QAVS001","QAVS001","","MISSING_ARGUMENT:Id not specified in an update call"
"QAVS002","QAVS002","","MISSING_ARGUMENT:Id not specified in an update call"
"QAVS003","QAVS003","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWCPCH01","QAWCPCH01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWCPMB01","QAWCPMB01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWEPO952","QAWEPO952","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWEPO953","QAWEPO953","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF001","QAWF001","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF027","QAWF027","","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF028","QAWF028","WCP data centre","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF071","QAWF071","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF116","QAWF116","","MISSING_ARGUMENT:Id not specified in an update call"
"qawf192","qawf192","","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF227","QAWF227","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF228","QAWF228","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"qawf239","qawf239","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF239-R","QAWF239-R","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF253","QAWF253","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF254","QAWF254","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF477","QAWF477","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF480","QAWF480","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF481","QAWF481","","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF487","QAWF487","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF515","QAWF515","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF516","QAWF516","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF517","QAWF517","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF534","QAWF534","","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF541","QAWF541","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF610","QAWF610","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF740","QAWF740","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF741","QAWF741","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF742","QAWF742","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF743","QAWF743","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWF888","QAWF888","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWFNWR666","QAWFNWR666","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWFNWR667","QAWFNWR667","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"QAWSQL1179","QAWSQL1179","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"rafaels-air.hq","rafaels-air.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"RAINBOWL-SH1260","RAINBOWL-SH1260","","MISSING_ARGUMENT:Id not specified in an update call"
"RAMPRINT1","RAMPRINT1","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RAMRIVER-SH1260","RAMRIVER-SH1260","","MISSING_ARGUMENT:Id not specified in an update call"
"RB-JAKARTA","RB-JAKARTA","","MISSING_ARGUMENT:Id not specified in an update call"
"RBHAPP001PD","RBHAPP001PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBHAPP003PD","RBHAPP003PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBHAPP005PD","RBHAPP005PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBHBKMGMT01PD","RBHBKMGMT01PD","","MISSING_ARGUMENT:Id not specified in an update call"
"RBHDFS001PD","RBHDFS001PD","","MISSING_ARGUMENT:Id not specified in an update call"
"RBHDHCP002PD","RBHDHCP002PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBHSCCM006PD","RBHSCCM006PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBHSCCM007PD","RBHSCCM007PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBHSQL004PD","RBHSQL004PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBLDC01","RBLDC01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBLPRINT1","RBLPRINT1","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RBLWAPP001PD","RBLWAPP001PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RLVS001","RLVS001","","MISSING_ARGUMENT:Id not specified in an update call"
"RLVS002","RLVS002","","MISSING_ARGUMENT:Id not specified in an update call"
"RNF001","RNF001","","MISSING_ARGUMENT:Id not specified in an update call"
"RNF002","RNF002","","MISSING_ARGUMENT:Id not specified in an update call"
"robin.hq","robin.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"ROBS-MACBOOK-AIR.LOCAL","ROBS-MACBOOK-AIR.LOCAL","","MISSING_ARGUMENT:Id not specified in an update call"
"ROBS-MACBOOK-AIR.LOCAL","ROBS-MACBOOK-AIR.LOCAL","","MISSING_ARGUMENT:Id not specified in an update call"
"RRHAPP001PD","RRHAPP001PD","","MISSING_ARGUMENT:Id not specified in an update call"
"RRHAPP004PD","RRHAPP004PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHAPP006PD","RRHAPP006PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHAPP007PD","RRHAPP007PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHAPP008PD","RRHAPP008PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHBKMGMT01PD","RRHBKMGMT01PD","","MISSING_ARGUMENT:Id not specified in an update call"
"RRHDC002","RRHDC002","","MISSING_ARGUMENT:Id not specified in an update call"
"RRHDC002","RRHDC002","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHDFS001PD","RRHDFS001PD","","MISSING_ARGUMENT:Id not specified in an update call"
"RRHDHCP003PD","RRHDHCP003PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHSCCM005PD","RRHSCCM005PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHSCCM006PD","RRHSCCM006PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHSQL002PD","RRHSQL002PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RRHSQL008PD","RRHSQL008PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RTS2","RTS2","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"RWF001","RWF001","","MISSING_ARGUMENT:Id not specified in an update call"
"RWF003","RWF003","","MISSING_ARGUMENT:Id not specified in an update call"
"RWF004","RWF004","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"SAP WAS ABAP (Web Application Server)","SAP WAS ABAP (Web Application Server)","","MISSING_ARGUMENT:Id not specified in an update call"
"SASKPND-SH560","SASKPND-SH560","","MISSING_ARGUMENT:Id not specified in an update call"
"sbes02.hq","sbes02.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"sbes03.hq","sbes03.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"SBL001","SBL001","","MISSING_ARGUMENT:Id not specified in an update call"
"SCFAPP001PD","SCFAPP001PD","","MISSING_ARGUMENT:Id not specified in an update call"
"scfapp002pd","scfapp002pd","","MISSING_ARGUMENT:Id not specified in an update call"
"SCFAPP006PD","SCFAPP006PD","","MISSING_ARGUMENT:Id not specified in an update call"
"SCFAPP007PD","SCFAPP007PD","","MISSING_ARGUMENT:Id not specified in an update call"
"SCFDFS004PD","SCFDFS004PD","","MISSING_ARGUMENT:Id not specified in an update call"
"SCFSQL003PD","SCFSQL003PD","","MISSING_ARGUMENT:Id not specified in an update call"
"scom01.hq","scom01.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"sis001","sis001","","MISSING_ARGUMENT:Id not specified in an update call"
"sis002","sis002","","MISSING_ARGUMENT:Id not specified in an update call"
"sisns1","sisns1","","MISSING_ARGUMENT:Id not specified in an update call"
"SKDC01","SKDC01","","MISSING_ARGUMENT:Id not specified in an update call"
"SKDC02","SKDC02","","MISSING_ARGUMENT:Id not specified in an update call"
"sls001","sls001","","MISSING_ARGUMENT:Id not specified in an update call"
"sls003","sls003","","MISSING_ARGUMENT:Id not specified in an update call"
"SLS005","SLS005","","MISSING_ARGUMENT:Id not specified in an update call"
"sls007","sls007","St. John's 351 - Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"sls009","sls009","","MISSING_ARGUMENT:Id not specified in an update call"
"SLS010","SLS010","","MISSING_ARGUMENT:Id not specified in an update call"
"sls013","sls013","","MISSING_ARGUMENT:Id not specified in an update call"
"SLS100","SLS100","","MISSING_ARGUMENT:Id not specified in an update call"
"sls101","sls101","","MISSING_ARGUMENT:Id not specified in an update call"
"sls102","sls102","","MISSING_ARGUMENT:Id not specified in an update call"
"SLS103","SLS103","","MISSING_ARGUMENT:Id not specified in an update call"
"sls104","sls104","","MISSING_ARGUMENT:Id not specified in an update call"
"sls105","sls105","","MISSING_ARGUMENT:Id not specified in an update call"
"sls106","sls106","","MISSING_ARGUMENT:Id not specified in an update call"
"sls130","sls130","","MISSING_ARGUMENT:Id not specified in an update call"
"slw005","slw005","St. John's 351 - Data Center","MISSING_ARGUMENT:Id not specified in an update call"
